stock,isin,sector,timeframe,mode,status,exit_reason,regime,fib_class,zoi_position,signal_date,signal_close,planned_entry,stop_loss,target,entry_date,entry_fill,exit_date,exit_fill,shares,capital_deployed,hold_trading_bars,hold_calendar_days,R_multiple,mfe_R,pnl_rupees
VARROC,INE665L01035,auto,1w,FIB_ZOI,LOSS,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-02-05,532.55,532.55,429.12,739.4,2024-02-12,532.82,2024-03-22,511.29,187,99637,30,39,-0.21,0.04,-4025
VARROC,INE665L01035,auto,1w,FIB_ZOI,NO_FILL,,,,,2024-03-26,,,,,,,,,,,,,,,
VARROC,INE665L01035,auto,1w,FIB_ZOI,WIN,TIME,BULL,IN_POCKET_RISING,FAR_ABOVE_DEMAND,2024-04-01,537.85,537.85,429.6,754.35,2024-04-08,538.12,2024-05-22,578.81,185,99552,30,44,0.37,0.75,7528
VARROC,INE665L01035,auto,1w,FIB_ZOI,WIN,TIME,BULL,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-05-27,557.25,557.25,429.23,813.3,2024-06-03,557.53,2024-07-15,656.37,179,99798,30,42,0.77,1.24,17693
SUBROS,INE287B01021,auto,1d,FIB,WIN,TARGET,NEUTRAL,IN_POCKET_RISING,,2023-08-31,416.65,416.65,395.82,458.3,2023-09-01,416.86,2023-09-04,458.07,239,99629,2,3,1.96,2.19,9850
SUBROS,INE287B01021,auto,1d,ZOI,NO_FILL,,,,,2023-06-20,,,,,,,,,,,,,,,
SUBROS,INE287B01021,auto,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2023-06-21,467.35,467.35,345.45,711.15,2023-06-22,467.58,2023-08-03,418.29,213,99595,30,42,-0.4,0.16,-10499
SUBROS,INE287B01021,auto,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-12-11,499.6,499.6,346.52,805.75,2023-12-12,499.85,2024-01-23,611.29,200,99970,30,42,0.73,1.31,22289
SUBROS,INE287B01021,auto,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2024-01-25,691.35,691.35,528.6,1016.85,2024-01-29,691.7,2024-03-07,565.12,144,99604,30,38,-0.78,0.26,-18227
SUBROS,INE287B01021,auto,1d,ZOI,WIN,TARGET,NEUTRAL,,FAR_ABOVE_DEMAND,2024-03-21,535.85,535.85,483.8,639.95,2024-03-22,531.27,2024-04-25,639.63,188,99878,21,34,2.28,2.69,20373
SUBROS,INE287B01021,auto,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2024-04-25,650.35,650.35,483.37,984.3,2024-04-26,650.68,2024-06-07,607.1,153,99553,30,42,-0.26,0.21,-6668
SUBROS,INE287B01021,auto,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-06-10,625.4,625.4,483.25,909.7,2024-06-11,625.71,2024-07-24,688.51,159,99488,30,43,0.44,1.06,9984
SUBROS,INE287B01021,auto,1d,FIB_ZOI,WIN,TARGET,NEUTRAL,IN_POCKET_RISING,NEAR_BELOW_SUPPLY,2023-08-31,416.65,416.65,395.82,458.3,2023-09-01,416.86,2023-09-04,458.07,239,99629,2,3,1.96,2.19,9850
SUBROS,INE287B01021,auto,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-12-27,557.25,557.25,429.95,811.85,2023-12-28,557.53,2024-02-08,639.88,179,99798,30,42,0.65,1.38,14741
SUBROS,INE287B01021,auto,1d,FIB_ZOI,LOSS,SL,BULL,BELOW_POCKET_RISING,FAR_ABOVE_DEMAND,2024-02-16,615.15,615.15,528.89,787.65,2024-02-20,615.46,2024-03-12,528.64,162,99704,16,21,-1,0.11,-14065
SUBROS,INE287B01021,auto,1d,FIB_ZOI,WIN,TIME,NEUTRAL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-03-21,535.85,535.85,334.11,939.35,2024-03-22,531.27,2024-05-09,581.06,188,99878,30,48,0.25,0.65,9361
SUBROS,INE287B01021,auto,1d,FIB_ZOI,NO_FILL,,,,,2024-05-15,,,,,,,,,,,,,,,
SUBROS,INE287B01021,auto,1d,FIB_ZOI,WIN,TIME,BEAR,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-05-16,624.1,624.1,484,904.3,2024-05-17,621.01,2024-06-28,647.03,161,99983,30,42,0.19,0.55,4189
SUBROS,INE287B01021,auto,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2023-06-19,467.05,467.05,264.22,872.7,2023-06-26,467.28,2023-08-07,425.29,214,99999,30,42,-0.21,0.1,-8987
SUBROS,INE287B01021,auto,1w,ZOI,NO_FILL,,,,,2023-12-04,,,,,,,,,,,,,,,
SUBROS,INE287B01021,auto,1w,ZOI,NO_FILL,,,,,2023-12-11,,,,,,,,,,,,,,,
SUBROS,INE287B01021,auto,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-12-18,550.05,550.05,335.7,978.75,2023-12-26,550.33,2024-02-06,634.73,181,99609,30,42,0.39,0.85,15278
SUBROS,INE287B01021,auto,1w,ZOI,WIN,TIME,BULL,,NEAR_ABOVE_DEMAND_RISING,2024-04-08,581,581,491.13,760.75,2024-04-15,563.18,2024-05-28,600.75,177,99683,30,43,0.52,1.69,6650
SUBROS,INE287B01021,auto,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2024-06-18,670.55,670.55,489.83,1032,2024-06-25,670.89,2024-08-06,627.59,149,99962,30,42,-0.24,0.58,-6452
SUBROS,INE287B01021,auto,1w,FIB_ZOI,NO_FILL,,,,,2023-12-04,,,,,,,,,,,,,,,
SUBROS,INE287B01021,auto,1w,FIB_ZOI,WIN,TIME,BULL,NEAR_ABOVE_POCKET_RISING,NEAR_ABOVE_DEMAND_RISING,2024-04-08,581,581,487.05,768.9,2024-04-15,563.18,2024-05-28,600.75,177,99683,30,43,0.49,1.6,6650
SUBROS,INE287B01021,auto,1w,FIB_ZOI,LOSS,TIME,BULL,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-06-18,670.55,670.55,489.83,1032,2024-06-25,670.89,2024-08-06,627.59,149,99962,30,42,-0.24,0.58,-6452
SUNDRMFAST,INE387A01021,auto,1d,FIB,LOSS,TIME,BEAR,IN_POCKET_RISING,,2023-02-08,982.8,982.8,951.76,1044.85,2023-02-09,983.29,2023-03-23,982.21,101,99312,30,42,-0.03,1.6,-109
SUNDRMFAST,INE387A01021,auto,1d,FIB,NO_FILL,,,,,2023-08-16,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,FIB,WIN,TARGET,BULL,IN_POCKET_RISING,,2023-09-26,1246.3,1246.3,1204.14,1330.6,2023-09-27,1246.62,2023-10-19,1329.93,80,99730,16,22,1.96,2.03,6665
SUNDRMFAST,INE387A01021,auto,1d,FIB,LOSS,SL,BEAR,IN_POCKET_RISING,,2023-11-02,1283.75,1283.75,1239.12,1373,2023-11-03,1284.39,2023-11-10,1238.48,77,98898,6,7,-1.01,0.56,-3535
SUNDRMFAST,INE387A01021,auto,1d,FIB,LOSS,SL,BULL,IN_POCKET_RISING,,2024-03-04,1062.65,1062.65,1009.52,1168.9,2024-03-05,1062.53,2024-03-11,1009,94,99878,4,6,-1.01,0.11,-5032
SUNDRMFAST,INE387A01021,auto,1d,FIB,WIN,TARGET,BULL,IN_POCKET_RISING,,2024-03-18,1022.05,1022.05,988.08,1090,2024-03-19,1022.56,2024-03-28,1089.46,97,99188,7,9,1.94,4.13,6489
SUNDRMFAST,INE387A01021,auto,1d,FIB,NO_FILL,,,,,2024-04-29,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,FIB,WIN,TARGET,BULL,IN_POCKET_RISING,,2024-05-29,1150.75,1150.75,1093.21,1265.85,2024-05-30,1151.33,2024-06-03,1285.01,86,99014,3,4,2.3,4.9,11497
SUNDRMFAST,INE387A01021,auto,1d,ZOI,LOSS,TIME,BEAR,,FAR_ABOVE_DEMAND,2022-01-03,897.25,897.25,716.69,1258.35,2022-01-04,892.85,2022-02-15,860.92,112,99999,30,42,-0.18,0.21,-3576
SUNDRMFAST,INE387A01021,auto,1d,ZOI,WIN,TIME,NEUTRAL,,FAR_ABOVE_DEMAND,2022-02-17,870.15,870.15,715.68,1179.1,2022-02-18,870.44,2022-04-04,905.6,114,99230,30,45,0.23,0.67,4008
SUNDRMFAST,INE387A01021,auto,1d,ZOI,LOSS,TIME,BEAR,,NEAR_ABOVE_DEMAND_RISING,2023-01-19,998.25,998.25,946.35,1102.05,2023-01-20,998.75,2023-03-03,997.5,100,99875,30,42,-0.02,0.67,-125
SUNDRMFAST,INE387A01021,auto,1d,ZOI,WIN,TIME,BEAR,,NEAR_ABOVE_DEMAND_RISING,2023-03-06,991.5,991.5,948.06,1078.4,2023-03-08,992,2023-04-24,1000.2,100,99200,30,47,0.19,1.78,820
SUNDRMFAST,INE387A01021,auto,1d,ZOI,WIN,TARGET,NEUTRAL,,FAR_ABOVE_DEMAND,2023-04-27,1021.1,1021.1,947.72,1167.85,2023-04-28,1021.61,2023-06-02,1167.27,97,99096,25,35,1.97,2.04,14129
SUNDRMFAST,INE387A01021,auto,1d,ZOI,NO_FILL,,,,,2023-06-02,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-06-05,1133.1,1133.1,945.83,1507.65,2023-06-06,1133.67,2023-07-18,1258.32,88,99763,30,42,0.66,0.71,10970
SUNDRMFAST,INE387A01021,auto,1d,ZOI,LOSS,SL,BULL,,NEAR_ABOVE_DEMAND_RISING,2023-07-19,1240.15,1240.15,1204.91,1310.65,2023-07-20,1240.77,2023-07-24,1204.3,80,99262,3,4,-1.02,0.48,-2918
SUNDRMFAST,INE387A01021,auto,1d,ZOI,LOSS,SL,BULL,,NEAR_ABOVE_DEMAND_RISING,2023-07-31,1267,1267,1182.75,1435.5,2023-08-01,1267.63,2023-08-09,1182.16,78,98875,7,8,-1.01,0.09,-6667
SUNDRMFAST,INE387A01021,auto,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-09-05,1284.75,1284.75,944.64,1964.95,2023-09-06,1285.39,2023-10-19,1316.19,77,98975,30,43,0.09,0.14,2372
SUNDRMFAST,INE387A01021,auto,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2023-10-20,1298.45,1298.45,944.51,2006.3,2023-10-23,1299.1,2023-12-05,1257.42,76,98732,30,43,-0.12,0.07,-3168
SUNDRMFAST,INE387A01021,auto,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2024-02-21,1111,1111,943.77,1445.45,2024-02-22,1111.56,2024-04-05,1083.41,89,98928,30,43,-0.17,0.08,-2505
SUNDRMFAST,INE387A01021,auto,1d,ZOI,NO_FILL,,,,,2024-04-08,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,ZOI,LOSS,SL,BULL,,FAR_ABOVE_DEMAND,2024-04-09,1145.55,1145.55,1062.96,1310.75,2024-04-10,1146.12,2024-04-24,1062.42,87,99713,9,14,-1.01,0.23,-7282
SUNDRMFAST,INE387A01021,auto,1d,ZOI,NO_FILL,,,,,2024-04-29,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,ZOI,NO_FILL,,,,,2024-04-30,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,ZOI,WIN,TARGET,BULL,,FAR_ABOVE_DEMAND,2024-05-02,1133.5,1133.5,1041.53,1317.45,2024-05-03,1134.07,2024-06-13,1316.79,88,99798,30,41,1.97,2,16080
SUNDRMFAST,INE387A01021,auto,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-06-13,1291.4,1291.4,1040.46,1793.3,2024-06-14,1292.05,2024-07-29,1425.74,77,99488,30,45,0.53,0.85,10294
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,LOSS,TIME,BEAR,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2022-01-03,897.25,897.25,716.69,1258.35,2022-01-04,892.85,2022-02-15,860.92,112,99999,30,42,-0.18,0.21,-3576
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,WIN,TIME,NEUTRAL,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2022-02-17,870.15,870.15,715.68,1179.1,2022-02-18,870.44,2022-04-04,905.6,114,99230,30,45,0.23,0.67,4008
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,LOSS,TIME,BEAR,NEAR_ABOVE_POCKET_RISING,NEAR_ABOVE_DEMAND_RISING,2023-01-19,998.25,998.25,946.35,1102.05,2023-01-20,998.75,2023-03-03,997.5,100,99875,30,42,-0.02,0.67,-125
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,WIN,TIME,BEAR,NEAR_ABOVE_POCKET_RISING,NEAR_ABOVE_DEMAND_RISING,2023-03-06,991.5,991.5,948.06,1078.4,2023-03-08,992,2023-04-24,1000.2,100,99200,30,47,0.19,1.78,820
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,WIN,TARGET,NEUTRAL,NEAR_ABOVE_POCKET_RISING,FAR_ABOVE_DEMAND,2023-04-27,1021.1,1021.1,947.72,1167.85,2023-04-28,1021.61,2023-06-02,1167.27,97,99096,25,35,1.97,2.04,14129
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-06-07,1145,1145,946.19,1542.6,2023-06-08,1145.57,2023-07-20,1229.93,87,99665,30,42,0.42,0.62,7340
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,LOSS,SL,BULL,RECOVERED_ABOVE_POCKET,NEAR_ABOVE_DEMAND_RISING,2023-07-31,1267,1267,1182.75,1435.5,2023-08-01,1267.63,2023-08-09,1182.16,78,98875,7,8,-1.01,0.09,-6667
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,NO_FILL,,,,,2023-08-16,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,WIN,TIME,BULL,IN_POCKET_RISING,FAR_ABOVE_DEMAND,2023-09-26,1246.3,1246.3,944.64,1849.6,2023-09-27,1246.62,2023-11-09,1250.62,80,99730,30,43,0.01,0.29,320
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,LOSS,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-02-21,1111,1111,771.87,1789.25,2024-02-22,1111.56,2024-04-05,1083.41,89,98928,30,43,-0.08,0.04,-2505
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,NO_FILL,,,,,2024-04-08,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,NO_FILL,,,,,2024-04-29,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,NO_FILL,,,,,2024-04-30,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,WIN,TARGET,BULL,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-05-02,1133.5,1133.5,1041.53,1317.45,2024-05-03,1134.07,2024-06-13,1316.79,88,99798,30,41,1.97,2,16080
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,NO_FILL,,,,,2024-06-21,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-06-24,1329.85,1329.85,1040.04,1909.5,2024-06-27,1330.51,2024-08-08,1358.67,75,99789,30,42,0.1,0.6,2112
SUNDRMFAST,INE387A01021,auto,1w,FIB,LOSS,SL,BEAR,IN_POCKET_RISING,,2022-02-28,821,821,779.95,903.1,2022-03-07,800.4,2022-03-07,779.56,124,99250,1,0,-1.02,3.29,-2584
SUNDRMFAST,INE387A01021,auto,1w,ZOI,WIN,TIME,NEUTRAL,,FAR_ABOVE_DEMAND,2023-04-24,1046.1,1046.1,865.8,1406.7,2023-05-02,1046.62,2023-06-12,1154.77,95,99429,30,41,0.6,0.69,10274
SUNDRMFAST,INE387A01021,auto,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-06-12,1193.5,1193.5,864.55,1851.4,2023-06-19,1192.6,2023-07-31,1266.37,83,98985,30,42,0.22,0.25,6123
SUNDRMFAST,INE387A01021,auto,1w,ZOI,WIN,TIME,BULL,,NEAR_ABOVE_DEMAND_RISING,2023-07-31,1232.3,1232.3,1140.4,1416.1,2023-08-07,1232.92,2023-09-18,1240.98,81,99866,30,42,0.09,1.17,653
SUNDRMFAST,INE387A01021,auto,1w,ZOI,WIN,TIME,NEUTRAL,,NEAR_ABOVE_DEMAND_RISING,2023-10-03,1234.45,1234.45,1139.21,1424.95,2023-10-10,1235.07,2023-11-21,1239.18,80,98805,30,42,0.04,1.02,329
SUNDRMFAST,INE387A01021,auto,1w,ZOI,LOSS,SL,BULL,,NEAR_ABOVE_DEMAND_RISING,2024-01-08,1255.05,1255.05,1140.87,1483.4,2024-01-15,1255.68,2024-02-09,1140.28,79,99199,19,25,-1.01,0.34,-9116
SUNDRMFAST,INE387A01021,auto,1w,ZOI,NO_FILL,,,,,2024-04-01,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1w,ZOI,WIN,TIME,BULL,,NEAR_ABOVE_DEMAND_RISING,2024-04-08,1125.25,1125.25,986.33,1403.1,2024-04-15,1124.21,2024-05-28,1153.77,88,98931,30,43,0.21,0.73,2601
SUNDRMFAST,INE387A01021,auto,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-05-27,1191.35,1191.35,986.09,1601.85,2024-06-04,1191.95,2024-07-16,1381.01,83,98931,30,42,0.92,1.19,15692
SUNDRMFAST,INE387A01021,auto,1w,FIB_ZOI,LOSS,SL,BEAR,IN_POCKET_RISING,NEAR_BELOW_SUPPLY,2022-02-28,821,821,779.95,903.1,2022-03-07,800.4,2022-03-07,779.56,124,99250,1,0,-1.02,3.29,-2584
SUNDRMFAST,INE387A01021,auto,1w,FIB_ZOI,WIN,TIME,NEUTRAL,SHALLOW_ABOVE_POCKET,NEAR_ABOVE_DEMAND_RISING,2023-10-03,1234.45,1234.45,998.93,1705.5,2023-10-10,1235.07,2023-11-21,1239.18,80,98805,30,42,0.02,0.41,329
SUNDRMFAST,INE387A01021,auto,1w,FIB_ZOI,LOSS,SL,BULL,NEAR_ABOVE_POCKET_RISING,NEAR_ABOVE_DEMAND_RISING,2024-01-08,1255.05,1255.05,1140.87,1483.4,2024-01-15,1255.68,2024-02-09,1140.28,79,99199,19,25,-1.01,0.34,-9116
SUNDRMFAST,INE387A01021,auto,1w,FIB_ZOI,NO_FILL,,,,,2024-04-01,,,,,,,,,,,,,,,
SUNDRMFAST,INE387A01021,auto,1w,FIB_ZOI,WIN,TIME,BULL,SHALLOW_ABOVE_POCKET,NEAR_ABOVE_DEMAND_RISING,2024-04-08,1125.25,1125.25,773.52,1828.7,2024-04-15,1124.21,2024-05-28,1153.77,88,98931,30,43,0.08,0.29,2601
HDFCBANK,INE040A01034,banking,1d,FIB,LOSS,SL,NEUTRAL,IN_POCKET_RISING,,2022-03-21,743.2,743.2,706.04,817.5,2022-03-22,740.97,2022-03-28,705.7,134,99290,5,6,-1.01,0.53,-4727
HDFCBANK,INE040A01034,banking,1d,FIB,LOSS,SL,BEAR,IN_POCKET_RISING,,2022-05-11,674.3,674.3,640.58,741.75,2022-05-12,660.93,2022-05-19,640.28,151,99800,6,7,-1.02,0.28,-3118
HDFCBANK,INE040A01034,banking,1d,FIB,WIN,TIME,BEAR,IN_POCKET_RISING,,2022-06-22,665.1,665.1,631.85,731.6,2022-06-23,665.43,2022-08-03,716.44,150,99815,30,41,1.52,1.75,7651
HDFCBANK,INE040A01034,banking,1d,FIB,LOSS,SL,NEUTRAL,IN_POCKET_RISING,,2022-10-04,726.5,726.5,703.77,771.95,2022-10-06,726.86,2022-10-10,703.4,137,99580,3,4,-1.02,0.19,-3215
HDFCBANK,INE040A01034,banking,1d,FIB,LOSS,TIME,BEAR,IN_POCKET_RISING,,2023-01-13,800.3,800.3,774.78,851.35,2023-01-16,800.7,2023-02-27,796,124,99287,30,42,-0.18,1.95,-583
HDFCBANK,INE040A01034,banking,1d,FIB,LOSS,SL,BULL,IN_POCKET_RISING,,2023-05-15,837.9,837.9,810.38,892.95,2023-05-16,836.32,2023-05-24,809.99,119,99522,7,8,-1.01,0,-3132
HDFCBANK,INE040A01034,banking,1d,FIB,LOSS,SL,BULL,IN_POCKET_RISING,,2023-05-30,818.4,818.4,793.07,869.05,2023-05-31,815.41,2023-06-15,792.65,122,99480,12,15,-1.02,0.09,-2776
HDFCBANK,INE040A01034,banking,1d,FIB,WIN,TARGET,BULL,IN_POCKET_RISING,,2023-06-16,801.4,801.4,775.5,853.2,2023-06-19,801.8,2023-06-30,852.77,124,99423,9,11,1.94,2.93,6321
HDFCBANK,INE040A01034,banking,1d,FIB,WIN,TIME,BULL,IN_POCKET_RISING,,2024-02-19,708.6,708.6,673.17,779.45,2024-02-20,707.85,2024-04-03,740.83,141,99807,30,43,0.95,1.15,4650
HDFCBANK,INE040A01034,banking,1d,FIB,LOSS,SL,BULL,IN_POCKET_RISING,,2024-05-24,758.6,758.6,732.68,810.45,2024-05-29,758.98,2024-06-04,732.33,131,99426,5,6,-1.01,1.54,-3491
HDFCBANK,INE040A01034,banking,1d,ZOI,LOSS,TIME,BEAR,,FAR_ABOVE_DEMAND,2022-01-03,759.8,759.8,667.55,944.3,2022-01-04,760.18,2022-02-15,758.52,131,99584,30,42,-0.02,0.3,-217
HDFCBANK,INE040A01034,banking,1d,ZOI,WIN,TIME,BULL,,NEAR_ABOVE_DEMAND_RISING,2022-07-28,708.4,708.4,665.6,794,2022-07-29,708.75,2022-09-13,756.22,141,99934,30,46,1.1,1.14,6693
HDFCBANK,INE040A01034,banking,1d,ZOI,LOSS,SL,BULL,,NEAR_ABOVE_DEMAND_RISING,2022-09-15,760.4,760.4,732.51,816.2,2022-09-16,751.98,2022-09-23,732.13,132,99261,6,7,-1.02,0.52,-2619
HDFCBANK,INE040A01034,banking,1d,ZOI,WIN,TIME,NEUTRAL,,FAR_ABOVE_DEMAND,2022-10-04,726.5,726.5,664.65,850.2,2022-10-06,726.86,2022-11-18,806.6,137,99580,30,43,1.28,1.51,10923
HDFCBANK,INE040A01034,banking,1d,ZOI,LOSS,SL,NEUTRAL,,RECOVERED_INTO_DEMAND_RISING,2022-12-30,814.1,814.1,803.63,835.05,2023-01-02,813.91,2023-01-04,803.25,122,99297,3,2,-1.04,0.87,-1300
HDFCBANK,INE040A01034,banking,1d,ZOI,LOSS,TIME,BEAR,,FAR_ABOVE_DEMAND,2023-02-03,829.4,829.4,664,1160.2,2023-02-06,829.81,2023-03-20,780.51,120,99578,30,42,-0.3,0.07,-5917
HDFCBANK,INE040A01034,banking,1d,ZOI,NO_FILL,,,,,2023-05-04,,,,,,,,,,,,,,,
HDFCBANK,INE040A01034,banking,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2023-05-11,826.6,826.6,664.88,1150.05,2023-05-12,823.91,2023-06-22,821.39,121,99693,30,41,-0.02,0.1,-305
HDFCBANK,INE040A01034,banking,1d,ZOI,NO_FILL,,,,,2023-11-02,,,,,,,,,,,,,,,
HDFCBANK,INE040A01034,banking,1d,ZOI,WIN,TARGET,BEAR,,RECOVERED_ABOVE_DEMAND_RISING,2023-11-03,741.9,741.9,730.52,764.65,2023-11-06,742.27,2023-11-24,764.27,134,99464,15,18,1.87,7.8,2948
HDFCBANK,INE040A01034,banking,1d,ZOI,NO_FILL,,,,,2023-12-04,,,,,,,,,,,,,,,
HDFCBANK,INE040A01034,banking,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2023-12-05,811.8,811.8,760.13,915.15,2023-12-06,812.21,2024-01-17,768.42,123,99901,30,42,-0.84,0.93,-5386
HDFCBANK,INE040A01034,banking,1d,ZOI,NO_FILL,,,,,2024-01-17,,,,,,,,,,,,,,,
HDFCBANK,INE040A01034,banking,1d,ZOI,WIN,TIME,BULL,,NEAR_ABOVE_DEMAND_RISING,2024-02-16,710,710,677.94,774.15,2024-02-19,710.35,2024-04-02,739.73,140,99450,30,43,0.91,1.14,4112
HDFCBANK,INE040A01034,banking,1d,ZOI,NO_FILL,,,,,2024-04-04,,,,,,,,,,,,,,,
HDFCBANK,INE040A01034,banking,1d,ZOI,LOSS,SL,BULL,,FAR_ABOVE_DEMAND,2024-04-05,774.8,774.8,732.59,859.2,2024-04-08,775.19,2024-05-09,732.23,129,99999,21,31,-1.01,0.08,-5541
HDFCBANK,INE040A01034,banking,1d,ZOI,WIN,TARGET,BEAR,,NEAR_ABOVE_DEMAND_RISING,2024-05-14,730.5,730.5,710.24,771.05,2024-05-15,730.16,2024-05-27,770.66,136,99302,9,12,2.03,6.44,5508
HDFCBANK,INE040A01034,banking,1d,ZOI,WIN,TARGET,BULL,,FAR_ABOVE_DEMAND,2024-05-27,763.8,763.8,710.28,870.85,2024-05-28,764.18,2024-07-03,895.05,130,99344,26,36,2.43,2.46,17013
HDFCBANK,INE040A01034,banking,1d,FIB_ZOI,LOSS,TIME,BEAR,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2022-01-03,759.8,759.8,667.55,944.3,2022-01-04,760.18,2022-02-15,758.52,131,99584,30,42,-0.02,0.3,-217
HDFCBANK,INE040A01034,banking,1d,FIB_ZOI,LOSS,SL,NEUTRAL,IN_POCKET_RISING,NEAR_BELOW_SUPPLY,2022-03-21,743.2,743.2,706.04,817.5,2022-03-22,740.97,2022-03-28,705.7,134,99290,5,6,-1.01,0.53,-4727
HDFCBANK,INE040A01034,banking,1d,FIB_ZOI,LOSS,SL,BEAR,IN_POCKET_RISING,,2022-05-11,674.3,674.3,640.58,741.75,2022-05-12,660.93,2022-05-19,640.28,151,99800,6,7,-1.02,0.28,-3118
HDFCBANK,INE040A01034,banking,1d,FIB_ZOI,WIN,TIME,BEAR,IN_POCKET_RISING,,2022-06-22,665.1,665.1,631.85,731.6,2022-06-23,665.43,2022-08-03,716.44,150,99815,30,41,1.52,1.75,7651
HDFCBANK,INE040A01034,banking,1d,FIB_ZOI,LOSS,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2022-09-02,742.8,742.8,665.24,897.9,2022-09-05,743.17,2022-10-17,722.94,134,99585,30,42,-0.26,0.35,-2711
HDFCBANK,INE040A01034,banking,1d,FIB_ZOI,WIN,TIME,NEUTRAL,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2022-10-17,723.3,723.3,664.77,840.35,2022-10-18,723.66,2022-11-30,803.8,138,99865,30,43,1.36,1.65,11059
HDFCBANK,INE040A01034,banking,1d,FIB_ZOI,LOSS,SL,NEUTRAL,NEAR_ABOVE_POCKET_RISING,RECOVERED_INTO_DEMAND_RISING,2022-12-30,814.1,814.1,795.84,850.6,2023-01-02,813.91,2023-01-05,795.45,122,99297,4,3,-1.02,0.5,-2251
